cluster_id	cluster_size	sources	num_sources	question_id	question_text	source_survey	avg_cluster_similarity
103	42	A,I,U	3	ukbb_4289	Field description available on UK Biobank website	UKBB	0.3556
103	42	A,I,U	3	ukbb_4291	Field description available on UK Biobank website	UKBB	0.3556
103	42	A,I,U	3	ukbb_401	Field description available on UK Biobank website	UKBB	0.3556
103	42	A,I,U	3	ukbb_402	Field description available on UK Biobank website	UKBB	0.3556
103	42	A,I,U	3	ukbb_10139	Field description available on UK Biobank website	UKBB	0.3556
103	42	A,I,U	3	ukbb_10140	Field description available on UK Biobank website	UKBB	0.3556
103	42	A,I,U	3	ukbb_10609	Field description available on UK Biobank website	UKBB	0.3556
103	42	A,I,U	3	ukbb_10610	Field description available on UK Biobank website	UKBB	0.3556
103	42	A,I,U	3	ukbb_2443	ACE touchscreen question Has a doctor ever told you that you have diabetes?	UKBB	0.3556
103	42	A,I,U	3	ukbb_20117	Field description available on UK Biobank website	UKBB	0.3556
103	42	A,I,U	3	ukbb_120	Field description available on UK Biobank website	UKBB	0.3556
103	42	A,I,U	3	ukbb_20121	Field description available on UK Biobank website	UKBB	0.3556
103	42	A,I,U	3	ukbb_20003	Field description available on UK Biobank website	UKBB	0.3556
103	42	A,I,U	3	ukbb_20199	Field description available on UK Biobank website	UKBB	0.3556
104	2	A,I	2	arivale_c5f90322357e	I have frequent mood swings.	Arivale	0.8349
104	2	A,I	2	il10k_health_mental_current_mood_swings_frequency	Mood swings	Israeli10K	0.8349
105	2	I,U	2	il10k_health_eyes_long_sight_eye	Which eye(s) affected by hypermetropia (long sight)	Israeli10K	0.8107
105	2	I,U	2	ukbb_5832	ACE touchscreen question Which eye(s) are affected by hypermetropia (long sight)?	UKBB	0.8107
106	2	I,U	2	il10k_health_eyes_amblyopia_eye	Which eye(s) affected by amblyopia (lazy eye)	Israeli10K	0.8043
106	2	I,U	2	ukbb_5408	ACE touchscreen question Which eye(s) are affected by amblyopia (lazy eye)?	UKBB	0.8043
107	2	I,U	2	il10k_health_eyes_squint_eye	Which eye(s) affected by strabismus (squint)	Israeli10K	0.7811
107	2	I,U	2	ukbb_6205	ACE touchscreen question Which eye(s) are affected by strabismus (squint)?	UKBB	0.7811
108	2	I,U	2	il10k_health_eyes_short_sight_eye	Which eye(s) affected by myopia (short sight)	Israeli10K	0.7773
108	2	I,U	2	ukbb_5843	ACE touchscreen question Which eye(s) are affected by myopia (short sight)?	UKBB	0.7773
109	2	I,U	2	il10k_health_eyes_reading_glasses_eye	Which eye(s) affected by presbyopia	Israeli10K	0.7672
109	2	I,U	2	ukbb_5610	ACE touchscreen question Which eye(s) are affected by presbyopia?	UKBB	0.7672
110	2	I,U	2	il10k_hair_color	Hair colour (natural, before greying)	Israeli10K	0.7549
110	2	I,U	2	ukbb_1747	ACE touchscreen question What best describes your natural hair colour? (If your hair colour is grey, the colour before you went grey)	UKBB	0.7549
111	2	I,U	2	il10k_health_eyes_diabetes_eye	Which eye(s) affected by diabetes-related eye disease	Israeli10K	0.7417
111	2	I,U	2	ukbb_5890	ACE touchscreen question Which eye(s) are affected by diabetes related eye disease?	UKBB	0.7417
112	3	I,U	2	il10k_health_eyes_glasses_contacts_start_age	Age started wearing glasses or contact lenses	Israeli10K	0.7316
112	3	I,U	2	il10k_eye_health_eyeglasses_age	Age started wearing glasses	Israeli10K	0.7316
112	3	I,U	2	ukbb_2217	ACE touchscreen question What age did you first start to wear glasses or contact lenses?	UKBB	0.7316
113	2	I,U	2	il10k_diet_add_salt_to_food	Salt added to food indication	Israeli10K	0.7301
113	2	I,U	2	ukbb_1478	ACE touchscreen question Do you add salt to your food? (Do not include salt used in cooking)	UKBB	0.7301
114	2	I,U	2	il10k_health_eyes_other_serious_condition_eye	Which eye(s) affected by other serious eye condition	Israeli10K	0.7201
114	2	I,U	2	ukbb_5934	ACE touchscreen question Which eye(s) are affected by the other serious eye condition?	UKBB	0.7201
115	2	I,U	2	il10k_smoking_current_cigar_past_status	Previously smoked cigarettes on most/all days	Israeli10K	0.6994
115	2	I,U	2	ukbb_5959	ACE touchscreen question Did you previously smoke cigarettes on most or all days?	UKBB	0.6994
116	4	I,U	2	il10k_health_eyes_glasses_contacts	Wears glasses or contact lenses	Israeli10K	0.6879
116	4	I,U	2	il10k_health_eyes_glasses_contacts_reason	Reason for glasses/contact lenses	Israeli10K	0.6879
116	4	I,U	2	ukbb_2207	ACE touchscreen question Do you wear glasses or contact lenses to correct your vision?	UKBB	0.6879
116	4	I,U	2	ukbb_6147	ACE touchscreen question Why were you prescribed glasses/contacts? (You can select more than one answer)	UKBB	0.6879
117	2	I,U	2	il10k_activity_outdoors_winter_daily	Time spent outdoors in winter	Israeli10K	0.685
117	2	I,U	2	ukbb_1060	ACE touchscreen question In a typical DAY in winter, how many hours do you spend outdoors?	UKBB	0.685
118	2	A,I	2	arivale_323d4609c423	Pap smear	Arivale	0.6723
118	2	A,I	2	il10k_vaccinations_past_year	Normal PAP test	Israeli10K	0.6723
119	4	A,I	2	arivale_c77d8e33e444	I have loose stools or diarrhea.	Arivale	0.6652
119	4	A,I	2	il10k_soft_stool_during_abdomen_pain	Stools looser when abdominal discomfort/pain started	Israeli10K	0.6652
119	4	A,I	2	il10k_hard_stool_frequency_past_3_months	Frequency of hard/lumpy stools in the last 3 months	Israeli10K	0.6652
119	4	A,I	2	il10k_soft_stool_frequency_past_3_months	Frequency of loose/mushy/watery stools in the last 3 months	Israeli10K	0.6652
120	2	I,U	2	il10k_diet_pork_intake	Pork intake	Israeli10K	0.6614
120	2	I,U	2	ukbb_1389	ACE touchscreen question How often do you eat pork? (Do not count processed meats such as bacon or ham)	UKBB	0.6614
121	2	A,U	2	arivale_0ed8e50d6d0a	How many servings of fruit (including juice) do you have each day? (1 serving = 1 medium piece of whole fruit, ½ cup sliced fruit/berries or ½ cup juice)	Arivale	0.6596
121	2	A,U	2	ukbb_1309	ACE touchscreen question About how many pieces of FRESH fruit would you eat per DAY? (Count one apple, one banana, 10 grapes etc as one piece; put '0' if you do not eat any)	UKBB	0.6596
122	3	I,U	2	il10k_alcohol_weekly_white_champagne_intake_choice	Average weekly champagne plus white wine intake	Israeli10K	0.6575
122	3	I,U	2	il10k_alcohol_weekly_white_champagne_intake_number	Average weekly champagne plus white wine intake	Israeli10K	0.6575
122	3	I,U	2	ukbb_1578	ACE touchscreen question In an average WEEK, how many glasses of WHITE wine or champagne would you drink? (There are six glasses in an average bottle)	UKBB	0.6575
123	3	I,U	2	il10k_alcohol_monthly_white_champagne_intake_choice	Average monthly champagne plus white wine intake	Israeli10K	0.6573
123	3	I,U	2	il10k_alcohol_monthly_white_champagne_intake_number	Average monthly champagne plus white wine intake	Israeli10K	0.6573
123	3	I,U	2	ukbb_4418	ACE touchscreen question In an average MONTH, how many glasses of WHITE wine or champagne would you drink? (There are six glasses in an average bottle)	UKBB	0.6573
124	4	A,I	2	arivale_736ece16f75f	Flu vaccine	Arivale	0.6549
124	4	A,I	2	arivale_7b6c13d8dd70	Shingles vaccine	Arivale	0.6549
124	4	A,I	2	arivale_5f1c3513c84d	Hepatitis Type B	Arivale	0.6549
124	4	A,I	2	il10k_vaccine_flue	Vaccine influenza	Israeli10K	0.6549
125	5	A,I	2	arivale_4c1a7e6872ca	Endometrial cancer	Arivale	0.6527
125	5	A,I	2	arivale_cfc1863fb569	Endometriosis	Arivale	0.6527
125	5	A,I	2	arivale_0da903722f98	Gynecological Conditions (Endometriosis)	Arivale	0.6527
125	5	A,I	2	arivale_fea96a2f28b3	Gynecological Conditions (Fibroids)	Arivale	0.6527
125	5	A,I	2	il10k_endometriosis_surgery_year	Endometriosis surgery year	Israeli10K	0.6527
126	2	I,U	2	il10k_activity_walking_pace	Usual walking pace	Israeli10K	0.6515
126	2	I,U	2	ukbb_924	ACE touchscreen question How would you describe your usual walking pace?	UKBB	0.6515
127	3	A,I	2	arivale_c008ee3c5b87	I consider myself a morning person.	Arivale	0.6504
127	3	A,I	2	il10k_sleep_waking_morning_easy	Getting up in morning	Israeli10K	0.6504
127	3	A,I	2	il10k_sleep_chronotype	Morning/evening person (chronotype)	Israeli10K	0.6504
128	3	I,U	2	il10k_health_eyes_cataract_eye_start_age	Age cataract diagnosed	Israeli10K	0.65
128	3	I,U	2	il10k_eye_health_surgery_improve_vision_age	Eye health LASIK surgery age	Israeli10K	0.65
128	3	I,U	2	ukbb_4700	ACE touchscreen question What was your age when a cataract was first diagnosed?	UKBB	0.65
129	3	I,U	2	il10k_diet_meat_last_ate_choice	Age when last ate meat	Israeli10K	0.6486
129	3	I,U	2	il10k_diet_meat_last_ate_age	Age when last ate meat	Israeli10K	0.6486
129	3	I,U	2	ukbb_3680	ACE touchscreen question How old were you when you last ate any kind of meat? (Enter 0 if you have never eaten meat in your lifetime)	UKBB	0.6486
130	4	I,U	2	il10k_smoking_total_above_100	Light smokers, at least 100 smokes in lifetime	Israeli10K	0.6457
130	4	I,U	2	il10k_smoking_current_cigar_past_choice	Number of cigarettes previously smoked daily (current cigar/pipe smokers)	Israeli10K	0.6457
130	4	I,U	2	il10k_smoking_current_cigar_past_number	Number of cigarettes previously smoked daily (current cigar/pipe smokers)	Israeli10K	0.6457
130	4	I,U	2	ukbb_20161	Pack years calculated for individuals who have ever smoked according to data field Ever smoking status=1, using appropriate data: Current cigarette (either manufactured or hand rolled) smokers who smo...	UKBB	0.6457
131	6	A,I	2	arivale_4bf209887b92	Colon polyps (benign)	Arivale	0.6442
131	6	A,I	2	arivale_f2796cfd94b1	Polycystic ovarian syndrome	Arivale	0.6442
131	6	A,I	2	arivale_3536e32e04ef	Colonoscopy	Arivale	0.6442
131	6	A,I	2	il10k_repeat_colonoscopy_years	Recommendation to repeat colonoscopy in XXX years	Israeli10K	0.6442
131	6	A,I	2	il10k_gender_related_tests_past_year	gender specific tests + colonoscopy	Israeli10K	0.6442
131	6	A,I	2	il10k_mammogram_past_year_result	Normal colonoscopy	Israeli10K	0.6442
132	2	I,U	2	il10k_health_pain_past_3_months_neck_shoulders	Neck/shoulder pain for 3+ months	Israeli10K	0.6437
132	2	I,U	2	ukbb_3404	ACE touchscreen question Have you had neck or shoulder pains for more than 3 months?	UKBB	0.6437
133	3	I,U	2	il10k_diet_fruit_dried_intake_choice	Dried fruit daily intake	Israeli10K	0.6413
133	3	I,U	2	il10k_diet_fruit_dried_intake_number	Dried fruit daily intake	Israeli10K	0.6413
133	3	I,U	2	ukbb_1319	ACE touchscreen question About how many pieces of DRIED fruit would you eat per DAY? (Count one prune, one dried apricot, 10 raisins as one piece; put '0' if you do not eat any)	UKBB	0.6413
134	2	I,U	2	il10k_activity_outdoors_summer_daily	Time spend outdoors in summer	Israeli10K	0.6404
134	2	I,U	2	ukbb_1050	ACE touchscreen question In a typical DAY in summer, how many hours do you spend outdoors?	UKBB	0.6404
135	10	A,I	2	arivale_c63907c8b057	I have bowel movements	Arivale	0.6384
135	10	A,I	2	arivale_c30d845c973d	My bowel movements are	Arivale	0.6384
135	10	A,I	2	arivale_74c32326ca12	My bowel movements feel complete	Arivale	0.6384
135	10	A,I	2	il10k_abdomen_pain_improve_after_bowl_movement	Frequency of discomfort/pain getting better or stopping after a bowel movement	Israeli10K	0.6384
135	10	A,I	2	il10k_abdomen_pain_increases_bowl_movements	More frequent bowel movements when abdominal discomfort/pain started	Israeli10K	0.6384
135	10	A,I	2	il10k_abdomen_pain_decreases_bowl_movements	Less frequent bowel movements when abdominal discomfort/pain started	Israeli10K	0.6384
135	10	A,I	2	il10k_bowl_movements_current_satisfaction	Satisfaction with bowel habits	Israeli10K	0.6384
135	10	A,I	2	il10k_bowl_movements_daily_max	Greatest number of times bowels opened per day	Israeli10K	0.6384
135	10	A,I	2	il10k_bowl_movements_daily_min	Least number of times bowels opened per week	Israeli10K	0.6384
135	10	A,I	2	il10k_bowl_movements_daily_average	Average number of times bowels opened per day	Israeli10K	0.6384
136	3	I,U	2	il10k_alcohol_monthly_red_intake_choice	Average monthly red wine intake	Israeli10K	0.6329
136	3	I,U	2	il10k_alcohol_monthly_red_intake_number	Average monthly red wine intake	Israeli10K	0.6329
136	3	I,U	2	ukbb_4407	ACE touchscreen question In an average MONTH, how many glasses of RED wine would you drink? (There are six glasses in an average bottle)	UKBB	0.6329
137	4	A,I	2	arivale_77e519e35769	Crohn's disease (other or unknown type)	Arivale	0.6216
137	4	A,I	2	arivale_df9c147814f5	Crohn's disease (ileal)	Arivale	0.6216
137	4	A,I	2	arivale_86dfdea0549a	Crohn's disease (colonic)	Arivale	0.6216
137	4	A,I	2	il10k_crohn_family_number	Crohn family number	Israeli10K	0.6216
138	2	I,U	2	il10k_health_mental_current_tense	Tense / 'highly strung'	Israeli10K	0.6206
138	2	I,U	2	ukbb_1990	ACE touchscreen question Would you call yourself tense or 'highly strung'?	UKBB	0.6206
139	3	I,U	2	il10k_alcohol_monthly_beer_cider_intake_choice	Average monthly beer plus cider intake	Israeli10K	0.6188
139	3	I,U	2	il10k_alcohol_monthly_beer_cider_intake_number	Average monthly beer plus cider intake	Israeli10K	0.6188
139	3	I,U	2	ukbb_4429	ACE touchscreen question In an average MONTH, how many pints of beer or cider would you drink? (Include bitter, lager, stout, ale, Guinness)	UKBB	0.6188
140	3	I,U	2	il10k_alcohol_monthly_other_intake_choice	Average monthly intake of other alcoholic drinks	Israeli10K	0.6175
140	3	I,U	2	il10k_alcohol_monthly_other_intake_number	Average monthly intake of other alcoholic drinks	Israeli10K	0.6175
140	3	I,U	2	ukbb_4462	ACE touchscreen question In an average MONTH, how many glasses of other alcoholic drinks (such as alcopops) would you drink?	UKBB	0.6175
141	8	A,I	2	arivale_dd3f2e0691c1	Other infectious disease	Arivale	0.6142
141	8	A,I	2	arivale_b94928402771	Hepatitis C	Arivale	0.6142
141	8	A,I	2	arivale_44f3fa96a25a	Lung infection (e.g. pneumonia)	Arivale	0.6142
141	8	A,I	2	arivale_3b59f1f2b26f	Pneumonia vaccine	Arivale	0.6142
141	8	A,I	2	arivale_a5e560af6150	Hepatitis Type C	Arivale	0.6142
141	8	A,I	2	arivale_d3cef11be34c	Hepatitis Other	Arivale	0.6142
141	8	A,I	2	arivale_226b8109e83c	Pneumonia	Arivale	0.6142
141	8	A,I	2	il10k_vaccine_pneumonia	Vaccine pneumonia	Israeli10K	0.6142
142	4	A,U	2	arivale_9fc0a4d66482	How many slices of bread/rolls do you usually eat in a day?	Arivale	0.6141
142	4	A,U	2	arivale_3bef47714a1e	How many cookies, cakes, scones, sweet pies, and pastries do you usually eat in a day?	Arivale	0.6141
142	4	A,U	2	arivale_47c6f074ab8a	How many servings of whole grains do you have each day (1 serving = 1 slice of whole grain bread, ½ cup cooked oats, brown rice, whole wheat pasta, etc.)?	Arivale	0.6141
142	4	A,U	2	ukbb_1438	ACE touchscreen question How many slices of bread do you eat each WEEK?	UKBB	0.6141
143	2	I,U	2	il10k_activity_staires_daily	Frequency of stair climbing in last 4 weeks	Israeli10K	0.6138
143	2	I,U	2	ukbb_943	ACE touchscreen question At home, during the last 4 weeks, about how many times a DAY do you climb a flight of stairs? (approx 10 steps)	UKBB	0.6138
144	3	I,U	2	il10k_alcohol_weekly_red_intake_choice	Average weekly red wine intake	Israeli10K	0.6119
144	3	I,U	2	il10k_alcohol_weekly_red_intake_number	Average weekly red wine intake	Israeli10K	0.6119
144	3	I,U	2	ukbb_1568	ACE touchscreen question In an average WEEK, how many glasses of RED wine would you drink? (There are six glasses in an average bottle)	UKBB	0.6119
145	3	I,U	2	il10k_alcohol_weekly_beer_cider_intake_choice	Average weekly beer plus cider intake	Israeli10K	0.6113
145	3	I,U	2	il10k_alcohol_weekly_beer_cider_intake_number	Average weekly beer plus cider intake	Israeli10K	0.6113
145	3	I,U	2	ukbb_1588	ACE touchscreen question In an average WEEK, how many pints of beer or cider would you drink? (Include bitter, lager, stout, ale, Guinness)	UKBB	0.6113
146	4	I,U	2	il10k_health_eyes_diabetes_eye_start_age	Age when diabetes-related eye disease diagnosed	Israeli10K	0.6096
146	4	I,U	2	ukbb_5901	ACE touchscreen question What was your age when diabetes related eye disease was first diagnosed?	UKBB	0.6096
146	4	I,U	2	ukbb_2976	ACE touchscreen question What was your age when the diabetes was first diagnosed?	UKBB	0.6096
146	4	I,U	2	ukbb_3627	ACE touchscreen question What was your age when the angina was first diagnosed?	UKBB	0.6096
147	2	I,U	2	il10k_activity_driving_fast_frequency	Drive faster than motorway speed limit	Israeli10K	0.6089
147	2	I,U	2	ukbb_1100	ACE touchscreen question How often do you drive faster than the speed limit on the motorway?	UKBB	0.6089
148	7	A,I	2	arivale_c5c184f3d880	Lyme disease	Arivale	0.6087
148	7	A,I	2	arivale_ee226caee48f	Throat condition (chronic strep, irritation, chronic clearing of throat)	Arivale	0.6087
148	7	A,I	2	arivale_2ddc03727aff	Periodontal disease	Arivale	0.6087
148	7	A,I	2	arivale_435ef3461a08	Lyme Disease	Arivale	0.6087
148	7	A,I	2	il10k_periodontal_diseases_diagnosis	Periodontal diseases diagnosis	Israeli10K	0.6087
148	7	A,I	2	il10k_periodontal_diseases_diagnosis_family	Periodontal diseases diagnosis family	Israeli10K	0.6087
148	7	A,I	2	il10k_oralheatlh_abscess_or_gingivitis	Oral heatlh periodontal abscess or gingivitis	Israeli10K	0.6087
149	2	I,U	2	il10k_health_breathing_past_year_wheezing	Wheeze or whistling in the chest in last year	Israeli10K	0.6064
149	2	I,U	2	ukbb_2316	ACE touchscreen question In the last year have you ever had wheeze or whistling in the chest?	UKBB	0.6064
150	2	I,U	2	il10k_health_general_past_year_weight_change	Weight change compared with 1 year ago	Israeli10K	0.5993
150	2	I,U	2	ukbb_2306	ACE touchscreen question Compared with one year ago, has your weight changed?	UKBB	0.5993
151	19	A,I	2	arivale_e114339f64e0	I experience vomiting	Arivale	0.5979
151	19	A,I	2	arivale_54276ecaa73b	I take laxatives	Arivale	0.5979
151	19	A,I	2	arivale_cd5b6ed310fd	Ulcerative colitis	Arivale	0.5979
151	19	A,I	2	arivale_1ef85a81085b	Irritable bowel syndrome (IBS)	Arivale	0.5979
151	19	A,I	2	arivale_0d213d1cb061	Liver abscess or cyst	Arivale	0.5979
151	19	A,I	2	arivale_86b00343f24f	Inflammatory Bowel Disease	Arivale	0.5979
151	19	A,I	2	il10k_abdomen_pain_work_weeks_missed_number	Number of weeks absent from work due to IBS, in the last year	Israeli10K	0.5979
151	19	A,I	2	il10k_abdomen_pain_work_weeks_missed_choice	When gave up work due to IBS	Israeli10K	0.5979
151	19	A,I	2	il10k_abdomen_pain_work_weeks_suffering	Number of weeks (in the last year) at work suffering because of IBS	Israeli10K	0.5979
151	19	A,I	2	il10k_nausea_past_3_months	Degree bothered by nausea in the last 3 months	Israeli10K	0.5979
151	19	A,I	2	il10k_history_family_ibs	Family history of IBS	Israeli10K	0.5979
151	19	A,I	2	il10k_history_diagnoses_ibs	Ever diagnosed with IBS	Israeli10K	0.5979
151	19	A,I	2	il10k_history_ibs_symptoms_speed	Speed of onset of IBS symptoms	Israeli10K	0.5979
151	19	A,I	2	il10k_history_ibs_first_symptoms_infection	Infectious illness diagnosis status when IBS symptoms first began	Israeli10K	0.5979
151	19	A,I	2	il10k_history_ibs_first_symptoms_infection_choice	Infection diagnosed alongside IBS when IBS symptoms began	Israeli10K	0.5979
151	19	A,I	2	il10k_history_ibs_first_symptoms_fever	Fever when IBS symptoms first began	Israeli10K	0.5979
151	19	A,I	2	il10k_history_ibs_first_symptoms_diarrhoea	Diarrhoea when IBS symptoms first began	Israeli10K	0.5979
151	19	A,I	2	il10k_history_ibs_first_symptoms_bloody_diarrhoea	Bloody diarrhoea when IBS symptoms first began	Israeli10K	0.5979
151	19	A,I	2	il10k_history_ibs_first_symptoms_vomiting	Vomiting when IBS symptoms first began	Israeli10K	0.5979
152	3	A,I	2	arivale_e3e7b2f4ec23	Bone density scan (e.g. DEXA)	Arivale	0.5977
152	3	A,I	2	arivale_1bbdf0ba14ba	Skin Condition (Abnormal Moles)	Arivale	0.5977
152	3	A,I	2	il10k_mole_biopsy_yn	Mole biopsy	Israeli10K	0.5977
153	3	A,U	2	arivale_54bd57828842	How many servings of sugary drinks (including soda, energy drinks, sweetened tea or coffee, etc) do you have each day?	Arivale	0.5974
153	3	A,U	2	ukbb_1488	ACE touchscreen question How many cups of tea do you drink each DAY? (Include black and green tea)	UKBB	0.5974
153	3	A,U	2	ukbb_1498	ACE touchscreen question How many cups of coffee do you drink each DAY? (Include decaffeinated coffee)	UKBB	0.5974
154	2	A,I	2	arivale_9464cbfb3cbb	I rarely wake up feeling rested.	Arivale	0.5944
154	2	A,I	2	il10k_mlhfq_rest_during_day	Do you feel the need to rest during the day?	Israeli10K	0.5944
155	3	A,I	2	arivale_d53bb9034eb7	Do you usually take sugar in tea?	Arivale	0.5925
155	3	A,I	2	il10k_diet_tea_intake_choice	Tea intake	Israeli10K	0.5925
155	3	A,I	2	il10k_diet_tea_intake_number	Tea intake	Israeli10K	0.5925
156	4	I,U	2	il10k_smoking_current_time_after_wake	Time from waking to first cigarette	Israeli10K	0.592
156	4	I,U	2	il10k_smoking_former_start_again	Likelihood of resuming smoking	Israeli10K	0.592
156	4	I,U	2	ukbb_6325	This is the interval between either the answer grid becoming avaiolable (first press) or between two successive key presses.	UKBB	0.592
156	4	I,U	2	ukbb_3466	ACE touchscreen question How soon after waking do you smoke your first cigarette of the day?	UKBB	0.592
157	4	A,U	2	arivale_a7f4606856d4	Gestational diabetes	Arivale	0.5889
157	4	A,U	2	arivale_482c63b4d3ad	Diabetes - Gestational	Arivale	0.5889
157	4	A,U	2	ukbb_4041	ACE touchscreen question Did you only have diabetes during pregnancy?	UKBB	0.5889
157	4	A,U	2	ukbb_10844	ACE touchscreen question Did you only have diabetes during pregnancy?	UKBB	0.5889
158	11	A,I	2	arivale_783ca6563c3f	Celiac disease	Arivale	0.5878
158	11	A,I	2	arivale_4cb31c04e46c	Fatty liver disease (NAFLD or NASH)	Arivale	0.5878
158	11	A,I	2	arivale_8ee794a94023	Lynch syndrome	Arivale	0.5878
158	11	A,I	2	arivale_8ac63334a5ad	Non-celiac gluten sensitivity	Arivale	0.5878
158	11	A,I	2	arivale_ff9ee3246a08	Cystic fibrosis	Arivale	0.5878
158	11	A,I	2	arivale_c2d8e8b1938d	Celiac Disease	Arivale	0.5878
158	11	A,I	2	il10k_history_diagnoses_celiac	Diagnosed with coeliac disease or gluten sensitivity	Israeli10K	0.5878
158	11	A,I	2	il10k_history_diagnoses_celiac_method	Method of coeliac disease/gluten sensitivity diagnosis	Israeli10K	0.5878
158	11	A,I	2	il10k_sensitivity_bees	Sensitivity bees	Israeli10K	0.5878
158	11	A,I	2	il10k_sudden_death_family	Sudden death family	Israeli10K	0.5878
158	11	A,I	2	il10k_celiac_family_number	Celiac family number	Israeli10K	0.5878
159	4	I,U	2	il10k_contraception	Contraception	Israeli10K	0.5837
159	4	I,U	2	ukbb_2784	ACE touchscreen question Have you ever taken the contraceptive pill? (include the 'mini-pill')	UKBB	0.5837
159	4	I,U	2	ukbb_2794	ACE touchscreen question About how old were you when you first went on the contraceptive pill?	UKBB	0.5837
159	4	I,U	2	ukbb_2804	ACE touchscreen question How old were you when you last used the contraceptive pill?	UKBB	0.5837
160	2	I,U	2	il10k_alcohol_current_frequency	Alcohol intake frequency	Israeli10K	0.5803
160	2	I,U	2	ukbb_1558	ACE touchscreen question About how often do you drink alcohol?	UKBB	0.5803
161	3	I,U	2	il10k_health_legs_pain_action	Leg pain on walking : action taken	Israeli10K	0.5763
161	3	I,U	2	ukbb_4728	ACE touchscreen question Do you get a pain in either leg on walking?	UKBB	0.5763
161	3	I,U	2	ukbb_5507	ACE touchscreen question What do you do if you get pain when you are walking?	UKBB	0.5763
162	3	I,U	2	il10k_activity_social_visit_frequency	Frequency of friend/family visits	Israeli10K	0.5747
162	3	I,U	2	ukbb_1031	ACE touchscreen question How often do you visit friends or family or have them visit you?	UKBB	0.5747
162	3	I,U	2	ukbb_10740	ACE touchscreen question How often do you visit friends or family or have them visit you?	UKBB	0.5747
163	6	I,U	2	il10k_alcohol_monthly_fortified_wine_intake_choice	Average monthly fortified wine intake	Israeli10K	0.5744
163	6	I,U	2	il10k_alcohol_monthly_fortified_wine_intake_number	Average monthly fortified wine intake	Israeli10K	0.5744
163	6	I,U	2	il10k_alcohol_weekly_fortified_wine_intake_choice	Average weekly fortified wine intake	Israeli10K	0.5744
163	6	I,U	2	il10k_alcohol_weekly_fortified_wine_intake_number	Average weekly fortified wine intake	Israeli10K	0.5744
163	6	I,U	2	ukbb_1608	ACE touchscreen question In an average WEEK, how many glasses of fortified wine would you drink? (There are 12 glasses in an average bottle) (Fortified wines include drinks such as sherry, port, vermo...	UKBB	0.5744
163	6	I,U	2	ukbb_4451	ACE touchscreen question In an average MONTH, how many glasses of fortified wine would you drink? (There are 12 glasses in an average bottle) (Fortified wines include drinks such as sherry, port, verm...	UKBB	0.5744
164	7	A,I	2	arivale_e51c77890bc4	Prostate cancer	Arivale	0.5733
164	7	A,I	2	arivale_bf025d8eddb5	Prostate enlargement or benign prostatic hyperplasia	Arivale	0.5733
164	7	A,I	2	arivale_e79a59cd2455	Prostate nodules	Arivale	0.5733
164	7	A,I	2	arivale_5d65f4a98170	Cancer Prostate	Arivale	0.5733
164	7	A,I	2	arivale_1030dcd80404	Prostate (enlargement)	Arivale	0.5733
164	7	A,I	2	arivale_41fae3e3f726	Prostate (nodules)	Arivale	0.5733
164	7	A,I	2	il10k_prostatectomy_year	Prostatectomy year	Israeli10K	0.5733
165	5	A,U	2	arivale_4efc3efe12a2	I take medications (over the counter or prescription) for heartburn or acid reflux	Arivale	0.5729
165	5	A,U	2	arivale_40968b5bfb43	Do you currently take over-the-counter medications (e.g. Ibuprofen, Aspirin, Pepto-Bismol)?	Arivale	0.5729
165	5	A,U	2	arivale_b0cdb359a645	Please list all current over-the-counter medications (e.g. Ibuprofen, Aspirin, Pepto-Bismol).	Arivale	0.5729
165	5	A,U	2	ukbb_10004	ACE touchscreen question Do you regularly take any of the following over-the-counter medications? (You can select more than one answer)	UKBB	0.5729
165	5	A,U	2	ukbb_10005	ACE touchscreen question Do you regularly take any of the following over-the-counter medications? (You can select more than one answer)	UKBB	0.5729
166	3	I,U	2	il10k_skin_current_sunscreen_use	Use of sun/uv protection	Israeli10K	0.5728
166	3	I,U	2	ukbb_1727	ACE touchscreen question What would happen to your skin if it was repeatedly exposed to bright sunlight without any protection?	UKBB	0.5728
166	3	I,U	2	ukbb_2267	ACE touchscreen question Do you wear sun protection (e.g. sunscreen lotion, hat) when you spend time outdoors in the summer?	UKBB	0.5728
167	9	A,I	2	arivale_a715d5857c00	HPV	Arivale	0.5679
167	9	A,I	2	arivale_c53bafd73e4c	Cytomegalovirus (CMV)	Arivale	0.5679
167	9	A,I	2	arivale_d0c65d5b6609	Immunotherapy	Arivale	0.5679
167	9	A,I	2	arivale_55382989de04	Diphtheria, Tetanus, or Pertussis vaccine	Arivale	0.5679
167	9	A,I	2	arivale_a7b769a0d33d	Other vaccine	Arivale	0.5679
167	9	A,I	2	il10k_vaccine_childhood	Vaccine childhood	Israeli10K	0.5679
167	9	A,I	2	il10k_vaccine_army	Vaccines during recruitment to the army	Israeli10K	0.5679
167	9	A,I	2	il10k_vaccine_travel	Vaccine travel	Israeli10K	0.5679
167	9	A,I	2	il10k_vaccine_papilloma	Vaccine for papilloma virus	Israeli10K	0.5679
168	4	I,U	2	il10k_health_legs_pain_change_stopping	Leg pain on walking : effect of standing still	Israeli10K	0.5672
168	4	I,U	2	ukbb_5485	ACE touchscreen question Do you get pain when you walk at an ordinary pace on the level?	UKBB	0.5672
